Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
85,Sniper Elite 3,X360,2014.0,MeanPlaytime,21.113207547169814
86,Sniper Elite 3,PS3,2014.0,MeanPlaytime,21.113207547169814
87,Dishonored,X360,2012.0,MeanPlaytime,19.601379310344825
88,Dishonored,PS3,2012.0,MeanPlaytime,19.601379310344825
89,Dishonored,PC,2012.0,MeanPlaytime,19.601379310344825
90,Dishonored,PS4,2015.0,MeanPlaytime,19.601379310344825
91,Dishonored,XOne,2015.0,MeanPlaytime,19.601379310344825
92,Dead Space,PS3,2008.0,MeanPlaytime,5.036923076923076
93,Dead Space,X360,2008.0,MeanPlaytime,5.036923076923076
94,Dead Space,PC,2008.0,MeanPlaytime,5.036923076923076
95,The Binding of Isaac,PC,2012.0,MeanPlaytime,32.48869047619047
96,LEGO The Lord of the Rings,X360,2012.0,MeanPlaytime,7.950000000000001
97,LEGO The Lord of the Rings,PS3,2012.0,MeanPlaytime,7.950000000000001
98,LEGO The Lord of the Rings,Wii,2012.0,MeanPlaytime,7.950000000000001
99,LEGO The Lord of the Rings,3DS,2012.0,MeanPlaytime,7.950000000000001
100,LEGO The Lord of the Rings,PSV,2012.0,MeanPlaytime,7.950000000000001
101,LEGO The Lord of the Rings,PC,2012.0,MeanPlaytime,7.950000000000001
102,LEGO The Lord of the Rings,DS,2012.0,MeanPlaytime,7.950000000000001
103,Goat Simulator,XOne,2016.0,MeanPlaytime,7.100769230769227
104,Mass Effect,X360,2007.0,MeanPlaytime,37.823188405797076
105,Mass Effect,PC,2008.0,MeanPlaytime,37.823188405797076
106,DiRT Showdown,X360,2012.0,MeanPlaytime,5.417391304347826
107,DiRT Showdown,PS3,2012.0,MeanPlaytime,5.417391304347826
108,Borderlands 2,X360,2012.0,MeanPlaytime,58.72512953367874
109,Borderlands 2,PS3,2012.0,MeanPlaytime,58.72512953367874
110,Borderlands 2,PC,2012.0,MeanPlaytime,58.72512953367874
111,Borderlands 2,PSV,2014.0,MeanPlaytime,58.72512953367874
112,Trine,PC,2009.0,MeanPlaytime,5.5777777777777775
113,Far Cry 2,X360,2008.0,MeanPlaytime,5.8113207547169825
114,Far Cry 2,PS3,2008.0,MeanPlaytime,5.8113207547169825
115,Far Cry 2,PC,2008.0,MeanPlaytime,5.8113207547169825
116,Oil Rush,PC,2012.0,MeanPlaytime,2.377777777777778
117,Psychonauts,XB,2005.0,MeanPlaytime,5.157142857142857
118,Psychonauts,PS2,2005.0,MeanPlaytime,5.157142857142857
119,Dead Island,X360,2011.0,MeanPlaytime,13.912087912087914
120,Dead Island,PS3,2011.0,MeanPlaytime,13.912087912087914
121,Dead Island,PC,2011.0,MeanPlaytime,13.912087912087914
122,GRID 2,PS3,2013.0,MeanPlaytime,16.5578947368421
123,GRID 2,X360,2013.0,MeanPlaytime,16.5578947368421
124,GRID 2,PC,2013.0,MeanPlaytime,16.5578947368421
125,Sonic & All-Stars Racing Transformed,X360,2012.0,MeanPlaytime,5.790625000000001
126,Sonic & All-Stars Racing Transformed,WiiU,2012.0,MeanPlaytime,5.790625000000001
127,Sonic & All-Stars Racing Transformed,PS3,2012.0,MeanPlaytime,5.790625000000001
128,Sonic & All-Stars Racing Transformed,PSV,2012.0,MeanPlaytime,5.790625000000001
129,Sonic & All-Stars Racing Transformed,3DS,2012.0,MeanPlaytime,5.790625000000001
130,Sonic & All-Stars Racing Transformed,PC,2013.0,MeanPlaytime,5.790625000000001
131,Prison Architect,PS4,2016.0,MeanPlaytime,26.80102040816326
132,Prison Architect,XOne,2016.0,MeanPlaytime,26.80102040816326
133,Valkyria Chronicles,PS3,2008.0,MeanPlaytime,9.89310344827586
134,Valkyria Chronicles,PS4,2016.0,MeanPlaytime,9.89310344827586
135,The Crew,PS4,2014.0,MeanPlaytime,54.995000000000005
136,The Crew,XOne,2014.0,MeanPlaytime,54.995000000000005
137,The Crew,X360,2014.0,MeanPlaytime,54.995000000000005
138,The Crew,PC,2014.0,MeanPlaytime,54.995000000000005
139,Sonic Generations,PS3,2011.0,MeanPlaytime,21.375
140,Sonic Generations,X360,2011.0,MeanPlaytime,21.375
141,Sonic Generations,3DS,2011.0,MeanPlaytime,21.375
142,Sonic Generations,PC,2011.0,MeanPlaytime,21.375
143,Dungeon Defenders,PC,2011.0,MeanPlaytime,34.38018018018019
144,TERA,PC,,MeanPlaytime,20.238135593220335
145,Mafia II,X360,2010.0,MeanPlaytime,24.94310344827587
146,Mafia II,PS3,2010.0,MeanPlaytime,24.94310344827587
147,Mafia II,PC,2010.0,MeanPlaytime,24.94310344827587
148,APB Reloaded,PC,2011.0,MeanPlaytime,66.93623188405796
149,Deadpool,PS3,2013.0,MeanPlaytime,10.076923076923077
150,Deadpool,X360,2013.0,MeanPlaytime,10.076923076923077
151,Deadpool,PS4,2015.0,MeanPlaytime,10.076923076923077
152,Deadpool,XOne,2015.0,MeanPlaytime,10.076923076923077
153,Counter-Strike,XB,2003.0,MeanPlaytime,236.37517605633803
154,Project CARS,PS4,2015.0,MeanPlaytime,14.129166666666668
155,Project CARS,XOne,2015.0,MeanPlaytime,14.129166666666668
156,Project CARS,PC,2015.0,MeanPlaytime,14.129166666666668
157,World of Goo,PC,2008.0,MeanPlaytime,2.2487804878048783
158,Machinarium,PC,2009.0,MeanPlaytime,4.323529411764707
159,Braid,PC,2009.0,MeanPlaytime,2.8874999999999993
160,Botanicula,PC,2012.0,MeanPlaytime,3.08125
161,Terraria,X360,2013.0,MeanPlaytime,65.11260869565214
162,Terraria,PS3,2013.0,MeanPlaytime,65.11260869565214
163,Terraria,PC,2011.0,MeanPlaytime,65.11260869565214
164,Terraria,PSV,2013.0,MeanPlaytime,65.11260869565214
165,Terraria,3DS,2016.0,MeanPlaytime,65.11260869565214
166,Terraria,PS4,2014.0,MeanPlaytime,65.11260869565214
167,Terraria,XOne,2014.0,MeanPlaytime,65.11260869565214
168,Terraria,WiiU,2016.0,MeanPlaytime,65.11260869565214
169,Saints Row 2,X360,2008.0,MeanPlaytime,27.107017543859644
170,Saints Row 2,PS3,2008.0,MeanPlaytime,27.107017543859644
171,Saints Row 2,PC,2009.0,MeanPlaytime,27.107017543859644
172,GRID,PS3,2008.0,MeanPlaytime,22.67142857142857
173,GRID,X360,2008.0,MeanPlaytime,22.67142857142857
174,GRID,DS,,MeanPlaytime,22.67142857142857
175,GRID,PC,,MeanPlaytime,22.67142857142857
176,Darksiders,X360,2010.0,MeanPlaytime,13.13186813186813
177,Darksiders,PC,2010.0,MeanPlaytime,13.13186813186813
178,Darksiders,PS3,2010.0,MeanPlaytime,13.13186813186813
179,Worms Reloaded,PC,2010.0,MeanPlaytime,7.432
180,Alan Wake,X360,2010.0,MeanPlaytime,11.875000000000005
181,Alan Wake,PC,2012.0,MeanPlaytime,11.875000000000005
182,Peggle Nights,PC,2008.0,MeanPlaytime,4.8428571428571425
183,Puzzler World 2,DS,2010.0,MeanPlaytime,19.1
184,Bejeweled 3,DS,,MeanPlaytime,15.26428571428571
185,Bejeweled 3,PS3,,MeanPlaytime,15.26428571428571
186,Bejeweled 3,X360,,MeanPlaytime,15.26428571428571
187,Bejeweled 3,PC,2010.0,MeanPlaytime,15.26428571428571
188,The Book of Unwritten Tales,PC,2009.0,MeanPlaytime,9.955555555555556
189,The Movies,PC,2005.0,MeanPlaytime,14.5
190,The Testament of Sherlock Holmes,PS3,2012.0,MeanPlaytime,7.523529411764707
191,The Testament of Sherlock Holmes,PC,2012.0,MeanPlaytime,7.523529411764707
192,The Testament of Sherlock Holmes,X360,2012.0,MeanPlaytime,7.523529411764707
193,Indigo Prophecy,PS2,2005.0,MeanPlaytime,10.5
194,Indigo Prophecy,XB,2005.0,MeanPlaytime,10.5
195,Indigo Prophecy,PC,2005.0,MeanPlaytime,10.5
196,DiRT 2,PS3,2009.0,MeanPlaytime,10.755999999999998
197,DiRT 2,X360,2009.0,MeanPlaytime,10.755999999999998
198,DiRT 2,Wii,2009.0,MeanPlaytime,10.755999999999998
199,DiRT 2,PSP,2009.0,MeanPlaytime,10.755999999999998
200,DiRT 2,DS,2009.0,MeanPlaytime,10.755999999999998
201,DiRT 2,PC,2009.0,MeanPlaytime,10.755999999999998
202,4 Elements,PC,2009.0,MeanPlaytime,14.85
203,Singularity,X360,,MeanPlaytime,10.137500000000001
204,Singularity,PS3,,MeanPlaytime,10.137500000000001
205,Singularity,PC,2010.0,MeanPlaytime,10.137500000000001
206,CID The Dummy,PSP,2009.0,MeanPlaytime,4.4
207,CID The Dummy,Wii,2009.0,MeanPlaytime,4.4
208,The Wolf Among Us,PS4,2014.0,MeanPlaytime,9.906818181818183
209,The Wolf Among Us,PS3,2014.0,MeanPlaytime,9.906818181818183
210,The Wolf Among Us,XOne,2014.0,MeanPlaytime,9.906818181818183
211,The Wolf Among Us,PSV,2014.0,MeanPlaytime,9.906818181818183
212,The Wolf Among Us,X360,2011.0,MeanPlaytime,9.906818181818183
213,State of Decay,XOne,2015.0,MeanPlaytime,14.170312499999996
214,Half-Life,PC,1997.0,MeanPlaytime,5.737068965517244
215,Half-Life,PS2,2001.0,MeanPlaytime,5.737068965517244
216,Trine 2,PC,2011.0,MeanPlaytime,6.385496183206107
217,Trine 2,WiiU,2012.0,MeanPlaytime,6.385496183206107
218,Blur,PS3,2010.0,MeanPlaytime,7.142857142857143
219,Blur,X360,2010.0,MeanPlaytime,7.142857142857143
220,Blur,PC,2010.0,MeanPlaytime,7.142857142857143
221,Magicka,PC,2011.0,MeanPlaytime,10.641450777202074
222,The Longest Journey,PC,1999.0,MeanPlaytime,3.557142857142857
223,Sid Meier's Civilization IV,PC,2005.0,MeanPlaytime,18.73658536585366
224,Euro Truck Simulator 2,PC,2012.0,MeanPlaytime,42.2625730994152
225,Just Cause,X360,2006.0,MeanPlaytime,5.550000000000001
226,Just Cause,PC,2006.0,MeanPlaytime,5.550000000000001
227,Just Cause,PS2,2006.0,MeanPlaytime,5.550000000000001
228,This War of Mine,PS4,2016.0,MeanPlaytime,13.372222222222222
229,Sniper Elite V2,PS3,2012.0,MeanPlaytime,10.428248587570623
230,Sniper Elite V2,X360,2012.0,MeanPlaytime,10.428248587570623
231,Sniper Elite V2,WiiU,2013.0,MeanPlaytime,10.428248587570623
232,Stronghold 3,PC,2011.0,MeanPlaytime,9.533333333333333
233,Mass Effect 2,X360,2010.0,MeanPlaytime,44.5
234,Mass Effect 2,PS3,2011.0,MeanPlaytime,44.5
235,Mass Effect 2,PC,2010.0,MeanPlaytime,44.5
236,Borderlands,X360,2009.0,MeanPlaytime,32.48493150684931
237,Borderlands,PS3,2009.0,MeanPlaytime,32.48493150684931
238,Borderlands,PC,2009.0,MeanPlaytime,32.48493150684931
239,EVE Online,PC,2003.0,MeanPlaytime,34.885714285714286
240,DC Universe Online,PS3,2011.0,MeanPlaytime,30.355194805194802
241,DC Universe Online,PC,2011.0,MeanPlaytime,30.355194805194802
242,RIFT,PC,2011.0,MeanPlaytime,41.51466666666666
243,Darksiders II,PS3,2012.0,MeanPlaytime,19.146268656716423
244,Darksiders II,X360,2012.0,MeanPlaytime,19.146268656716423
245,Darksiders II,PS4,2015.0,MeanPlaytime,19.146268656716423
246,Darksiders II,PC,2012.0,MeanPlaytime,19.146268656716423
247,Darksiders II,WiiU,2012.0,MeanPlaytime,19.146268656716423
248,Darksiders II,XOne,2015.0,MeanPlaytime,19.146268656716423
249,Anno 2070,PC,2011.0,MeanPlaytime,29.419999999999998
250,Chessmaster,PS2,2003.0,MeanPlaytime,1.8
251,Chessmaster,XB,2004.0,MeanPlaytime,1.8
252,Chessmaster,GBA,2002.0,MeanPlaytime,1.8
253,Might & Magic Heroes VI,PC,2011.0,MeanPlaytime,100.96341463414636
254,Trapped Dead,PC,2011.0,MeanPlaytime,1.0
255,Torchlight,PC,2009.0,MeanPlaytime,22.51866666666667
256,Titan Quest,PC,2006.0,MeanPlaytime,4.386206896551724
257,Duke Nukem Forever,X360,2011.0,MeanPlaytime,10.365
258,Duke Nukem Forever,PS3,2011.0,MeanPlaytime,10.365
259,Duke Nukem Forever,PC,2011.0,MeanPlaytime,10.365
260,Company of Heroes 2,PC,2013.0,MeanPlaytime,22.471264367816097
261,Battlefield 2,PC,2005.0,MeanPlaytime,13.664285714285715
262,Men of War,PC,2009.0,MeanPlaytime,24.008333333333336
263,Full Spectrum Warrior,XB,2004.0,MeanPlaytime,6.6000000000000005
264,Full Spectrum Warrior,PS2,2005.0,MeanPlaytime,6.6000000000000005
265,DiRT Rally,PS4,2016.0,MeanPlaytime,10.538888888888888
266,DiRT Rally,XOne,2016.0,MeanPlaytime,10.538888888888888
267,DiRT Rally,PC,2016.0,MeanPlaytime,10.538888888888888
268,Defiance,X360,2013.0,MeanPlaytime,15.41505376344086
269,Defiance,PS3,2013.0,MeanPlaytime,15.41505376344086
270,Defiance,PC,2013.0,MeanPlaytime,15.41505376344086
271,Tropico 5,PS4,2015.0,MeanPlaytime,19.457575757575757
272,Tropico 5,PC,2014.0,MeanPlaytime,19.457575757575757
273,Tropico 5,X360,2014.0,MeanPlaytime,19.457575757575757
274,Football Manager 2013,PC,2012.0,MeanPlaytime,310.6596153846154
275,Two Worlds II,X360,2011.0,MeanPlaytime,13.996551724137936
276,Two Worlds II,PS3,2011.0,MeanPlaytime,13.996551724137936
277,Two Worlds II,PC,2011.0,MeanPlaytime,13.996551724137936
278,LEGO The Hobbit,PS4,2014.0,MeanPlaytime,29.54545454545455
279,LEGO The Hobbit,PS3,2014.0,MeanPlaytime,29.54545454545455
280,LEGO The Hobbit,X360,2014.0,MeanPlaytime,29.54545454545455
281,LEGO The Hobbit,XOne,2014.0,MeanPlaytime,29.54545454545455
282,LEGO The Hobbit,3DS,2014.0,MeanPlaytime,29.54545454545455
283,LEGO The Hobbit,WiiU,2014.0,MeanPlaytime,29.54545454545455
284,LEGO The Hobbit,PSV,2014.0,MeanPlaytime,29.54545454545455
285,LEGO The Hobbit,PC,2014.0,MeanPlaytime,29.54545454545455
286,LEGO Jurassic World,PS4,2015.0,MeanPlaytime,15.657142857142857
287,LEGO Jurassic World,X360,2015.0,MeanPlaytime,15.657142857142857
288,LEGO Jurassic World,PS3,2015.0,MeanPlaytime,15.657142857142857
289,LEGO Jurassic World,XOne,2015.0,MeanPlaytime,15.657142857142857
290,LEGO Jurassic World,3DS,2015.0,MeanPlaytime,15.657142857142857
291,LEGO Jurassic World,WiiU,2015.0,MeanPlaytime,15.657142857142857
292,LEGO Jurassic World,PSV,2015.0,MeanPlaytime,15.657142857142857
293,LEGO Jurassic World,PC,2015.0,MeanPlaytime,15.657142857142857
294,BioShock 2,X360,2010.0,MeanPlaytime,7.527272727272727
295,BioShock 2,PS3,2010.0,MeanPlaytime,7.527272727272727
296,BioShock 2,PC,,MeanPlaytime,7.527272727272727
297,Homeworld Remastered Collection,PC,,MeanPlaytime,11.049999999999999
298,Dead Space 2,X360,2011.0,MeanPlaytime,10.033333333333333
299,Dead Space 2,PS3,2011.0,MeanPlaytime,10.033333333333333
300,Dead Space 2,PC,2011.0,MeanPlaytime,10.033333333333333
301,Crysis,PC,2007.0,MeanPlaytime,6.910909090909091
302,Prey,X360,2006.0,MeanPlaytime,3.925
303,Prey,PC,2006.0,MeanPlaytime,3.925
304,F.E.A.R. 3,PS3,2011.0,MeanPlaytime,7.7433962264150935
305,F.E.A.R. 3,X360,2011.0,MeanPlaytime,7.7433962264150935
306,F.E.A.R. 3,PC,2011.0,MeanPlaytime,7.7433962264150935
307,F.E.A.R. Perseus Mandate,PC,2007.0,MeanPlaytime,5.057142857142856
308,Fable III,X360,2010.0,MeanPlaytime,33.56470588235294
309,Fable III,PC,2011.0,MeanPlaytime,33.56470588235294
310,Football Manager 2011,PC,2010.0,MeanPlaytime,365.70322580645166
311,Stronghold Kingdoms,PC,2011.0,MeanPlaytime,100.0659574468085
312,Enclave,XB,2002.0,MeanPlaytime,2.6866666666666665
313,Football Manager 2012,PC,2011.0,MeanPlaytime,390.45316455696195
314,Football Manager 2012,PSP,2011.0,MeanPlaytime,390.45316455696195
315,Football Manager 2015,PC,2014.0,MeanPlaytime,315.3649350649351
316,F1 2012,PS3,2012.0,MeanPlaytime,59.23684210526316
317,F1 2012,X360,2012.0,MeanPlaytime,59.23684210526316
318,F1 2012,PC,2012.0,MeanPlaytime,59.23684210526316
319,Homefront,X360,2011.0,MeanPlaytime,13.244186046511631
320,Homefront,PS3,2011.0,MeanPlaytime,13.244186046511631
321,Homefront,PC,2011.0,MeanPlaytime,13.244186046511631
322,Football Manager 2014,PC,2013.0,MeanPlaytime,391.9846153846153
323,Football Manager 2014,PSV,2013.0,MeanPlaytime,391.9846153846153
324,Football Manager 2016,PC,2015.0,MeanPlaytime,85.05925925925925
325,Test Drive Unlimited 2,X360,,MeanPlaytime,28.870833333333337
326,Test Drive Unlimited 2,PS3,,MeanPlaytime,28.870833333333337
327,Test Drive Unlimited 2,PC,,MeanPlaytime,28.870833333333337
328,Mortal Kombat X,PS4,2015.0,MeanPlaytime,68.37105263157892
329,Mortal Kombat X,XOne,2015.0,MeanPlaytime,68.37105263157892
330,Mortal Kombat X,PC,2015.0,MeanPlaytime,68.37105263157892
331,Max Payne 3,PS3,2012.0,MeanPlaytime,20.875268817204297
332,Max Payne 3,X360,2012.0,MeanPlaytime,20.875268817204297
333,Max Payne 3,PC,2012.0,MeanPlaytime,20.875268817204297
334,Shovel Knight,3DS,2015.0,MeanPlaytime,11.907142857142857
335,Shovel Knight,WiiU,2015.0,MeanPlaytime,11.907142857142857
336,Shovel Knight,PS4,2015.0,MeanPlaytime,11.907142857142857
337,The Last Remnant,X360,2008.0,MeanPlaytime,15.97777777777778
338,The Last Remnant,PC,2009.0,MeanPlaytime,15.97777777777778
339,The Evil Within,PS4,2014.0,MeanPlaytime,8.55
340,The Evil Within,PS3,2014.0,MeanPlaytime,8.55
341,The Evil Within,XOne,2014.0,MeanPlaytime,8.55
342,The Evil Within,X360,2014.0,MeanPlaytime,8.55
343,The Evil Within,PC,2014.0,MeanPlaytime,8.55
344,Rayman Legends,PS4,2014.0,MeanPlaytime,21.08571428571429
345,Rayman Legends,WiiU,2013.0,MeanPlaytime,21.08571428571429
346,Rayman Legends,PS3,2013.0,MeanPlaytime,21.08571428571429
347,Rayman Legends,X360,2013.0,MeanPlaytime,21.08571428571429
348,Rayman Legends,XOne,2014.0,MeanPlaytime,21.08571428571429
349,Rayman Legends,PSV,2014.0,MeanPlaytime,21.08571428571429
350,Guild Wars,PC,2005.0,MeanPlaytime,147.92499999999998
351,Evolve,PS4,2015.0,MeanPlaytime,23.132352941176467
352,Evolve,XOne,2015.0,MeanPlaytime,23.132352941176467
353,Evolve,PC,2015.0,MeanPlaytime,23.132352941176467
354,Far Cry,PC,2004.0,MeanPlaytime,4.296153846153846
355,Risen,X360,2009.0,MeanPlaytime,13.46923076923077
356,Risen,PC,2009.0,MeanPlaytime,13.46923076923077
357,FlatOut 2,PS2,2006.0,MeanPlaytime,2.0142857142857147
358,FlatOut 2,XB,2006.0,MeanPlaytime,2.0142857142857147
359,Farming Simulator 2011,PC,2010.0,MeanPlaytime,54.74999999999999
360,NBA 2K15,PS4,2014.0,MeanPlaytime,135.73499999999999
361,NBA 2K15,XOne,2014.0,MeanPlaytime,135.73499999999999
362,NBA 2K15,X360,2014.0,MeanPlaytime,135.73499999999999
363,NBA 2K15,PS3,2014.0,MeanPlaytime,135.73499999999999
364,NASCAR '14,X360,2014.0,MeanPlaytime,3.6
365,NASCAR '14,PS3,2014.0,MeanPlaytime,3.6
366,Mortal Kombat Kollection,PS2,2008.0,MeanPlaytime,2.1823529411764704
367,Legendary,X360,2008.0,MeanPlaytime,1.0
368,Legendary,PS3,2008.0,MeanPlaytime,1.0
369,Legendary,PC,2008.0,MeanPlaytime,1.0
370,Supreme Commander 2,X360,2010.0,MeanPlaytime,45.41346153846155
371,Supreme Commander 2,PC,2010.0,MeanPlaytime,45.41346153846155
372,Supreme Commander,X360,2008.0,MeanPlaytime,16.350000000000005
373,Supreme Commander,PC,2007.0,MeanPlaytime,16.350000000000005
374,Football Manager 2010,PC,2009.0,MeanPlaytime,375.04857142857145
375,The Darkness II,X360,2012.0,MeanPlaytime,7.202857142857145
376,The Darkness II,PS3,2012.0,MeanPlaytime,7.202857142857145
377,The Darkness II,PC,2012.0,MeanPlaytime,7.202857142857145
378,Grand Theft Auto III,PS2,2001.0,MeanPlaytime,3.6617647058823533
379,Grand Theft Auto III,PC,2002.0,MeanPlaytime,3.6617647058823533
380,Assassin's Creed,X360,2007.0,MeanPlaytime,11.53888888888889
381,Assassin's Creed,PS3,2007.0,MeanPlaytime,11.53888888888889
382,Assassin's Creed,PC,2008.0,MeanPlaytime,11.53888888888889
383,Majesty 2 Collection,PC,2011.0,MeanPlaytime,22.52
384,Wasteland 2,PS4,2015.0,MeanPlaytime,22.359090909090913
385,Wasteland 2,PC,2015.0,MeanPlaytime,22.359090909090913
386,Wasteland 2,XOne,2015.0,MeanPlaytime,22.359090909090913
387,Gothic 3,PC,2006.0,MeanPlaytime,19.94
388,Dead Rising 2,X360,2010.0,MeanPlaytime,6.08095238095238
389,Dead Rising 2,PS3,2010.0,MeanPlaytime,6.08095238095238
390,Dead Rising 2,PC,2010.0,MeanPlaytime,6.08095238095238
391,Dead Rising 2,PS4,2016.0,MeanPlaytime,6.08095238095238
392,Dead Rising 2,XOne,2016.0,MeanPlaytime,6.08095238095238
393,Rogue Warrior,PS3,2009.0,MeanPlaytime,1.5
394,Rogue Warrior,X360,2009.0,MeanPlaytime,1.5
395,Worms Armageddon,PS,1999.0,MeanPlaytime,3.961904761904761
